Tournament,Date,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score,y,year,rank_diff,pts_diff,odd_diff,h2h_advantage,last_winner,surface_winrate_adv
French Open,2020-09-27,Outdoor,Clay,1st Round,3,Krejcikova B.,Stojanovic N.,Krejcikova B.,117,91,618,761,1.33,3.4,6-3 7-5 ,1,2020,-26,-143,2.07,0,,-0.0444444444444444
French Open,2020-09-27,Outdoor,Clay,1st Round,3,Kalinskaya A.,Bouchard E.,Bouchard E.,108,168,643,411,3.2,1.36,4-6 4-6 ,0,2020,60,232,-1.84,0,,-0.3712121212121212
French Open,2020-09-27,Outdoor,Clay,1st Round,3,Gavrilova D.,Yastremska D.,Gavrilova D.,785,28,26,1925,4.5,1.2,6-4 6-3 ,1,2020,-757,-1899,-3.3,1,1.0,0.04649122807017536
French Open,2020-09-27,Outdoor,Clay,1st Round,3,Minnen G.,Podoroska N.,Podoroska N.,111,131,636,545,4.5,1.2,2-6 1-6 ,0,2020,20,91,-3.3,0,,-0.0357142857142857
French Open,2020-09-27,Outdoor,Clay,1st Round,3,Putintseva Y.,Flipkens K.,Putintseva Y.,27,79,1955,878,1.12,6.0,6-1 6-2 ,1,2020,52,1077,4.88,0,1.0,0.2112676056338028
French Open,2020-09-27,Outdoor,Clay,1st Round,3,Strycova B.,Lepchenko V.,Strycova B.,37,183,1570,359,1.53,2.5,7-5 6-2 ,1,2020,146,1211,0.97,1,0.0,0.08421052631578946
French Open,2020-09-27,Outdoor,Clay,1st Round,3,Teichmann J.,Begu I.,Begu I.,54,72,1164,932,1.57,2.37,4-6 6-4 3-6,0,2020,18,232,0.8,0,,0.05689655172413799
French Open,2020-09-27,Outdoor,Clay,1st Round,3,Garcia C.,Kontaveit A.,Garcia C.,45,21,1325,2330,3.5,1.3,6-4 3-6 6-4,1,2020,-24,-1005,-2.2,-1,0.0,-0.003953279424977474
French Open,2020-09-27,Outdoor,Clay,1st Round,3,Konta J.,Gauff C.,Gauff C.,13,51,3152,1234,1.61,2.3,3-6 3-6 ,0,2020,38,1918,0.6899999999999997,0,,0.05319148936170215
French Open,2020-09-27,Outdoor,Clay,1st Round,3,Sasnovich A.,Friedsam A.L.,Sasnovich A.,96,104,738,680,1.53,2.5,6-2 2-6 6-3,1,2020,8,58,0.97,1,1.0,-0.05252100840336138
French Open,2020-09-27,Outdoor,Clay,1st Round,3,Sorribes Tormo S.,Halep S.,Halep S.,70,2,945,7255,11.0,1.05,4-6 0-6 ,0,2020,-68,-6310,-9.95,0,,-0.30390243902439024
French Open,2020-09-27,Outdoor,Clay,1st Round,3,Mertens E.,Gasparyan M.,Mertens E.,20,122,2490,601,1.06,10.0,6-2 6-3 ,1,2020,102,1889,8.94,1,1.0,0.3397435897435898
French Open,2020-09-27,Outdoor,Clay,1st Round,3,Tomljanovic A.,Sakkari M.,Sakkari M.,64,24,1035,2240,4.0,1.25,0-6 5-7 ,0,2020,-40,-1205,-2.75,0,,-0.06904761904761902
French Open,2020-09-27,Outdoor,Clay,1st Round,3,Rakhimova K.,Rogers S.,Rakhimova K.,189,55,349,1133,4.0,1.25,6-2 6-3 ,1,2020,-134,-784,-2.75,0,,-0.5
French Open,2020-09-27,Outdoor,Clay,1st Round,3,Inglis M.,Alexandrova E.,Alexandrova E.,124,31,586,1775,7.0,1.1,3-6 3-6 ,0,2020,-93,-1189,-5.9,0,,0.0
French Open,2020-09-27,Outdoor,Clay,1st Round,3,Kanepi K.,Bouzkova M.,Kanepi K.,106,46,656,1314,2.2,1.66,4-6 6-4 6-2,1,2020,-60,-658,-0.5400000000000003,0,,0.4576771653543307
French Open,2020-09-27,Outdoor,Clay,1st Round,3,Blinkova A.,Sharma A.,Sharma A.,59,134,1104,529,1.25,4.0,3-6 6-2 5-7,0,2020,75,575,2.75,0,,-0.09401709401709402
French Open,2020-09-27,Outdoor,Clay,1st Round,3,Azarenka V.,Kovinic D.,Azarenka V.,14,73,3122,932,1.1,7.0,6-1 6-2 ,1,2020,59,2190,5.9,1,1.0,0.2222222222222222
French Open,2020-09-27,Outdoor,Clay,1st Round,3,Williams V.,Schmiedlova A.,Schmiedlova A.,75,161,929,427,2.3,1.61,4-6 4-6 ,0,2020,86,502,-0.6899999999999997,-1,0.0,0.1571428571428572
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Muguruza G.,Zidansek T.,Muguruza G.,15,82,3016,840,1.1,7.0,7-5 4-6 8-6,1,2020,67,2176,5.9,0,,0.1133333333333334
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Keys M.,Zhang S.,Zhang S.,16,40,2962,1475,1.36,3.2,3-6 6-7 ,0,2020,24,1487,1.84,-1,0.0,0.22962962962962963
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Tig P.M.,Voegele S.,Tig P.M.,58,116,1105,618,1.16,5.0,7-5 7-5 ,1,2020,58,487,3.84,0,,0.07078507078507074
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Kerber A.,Juvan K.,Juvan K.,22,103,2271,693,1.72,2.1,3-6 3-6 ,0,2020,81,1578,0.3800000000000001,0,,0.288515406162465
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Burel C.,Rus A.,Burel C.,415,67,109,971,4.33,1.22,6-7 7-6 6-3,1,2020,-348,-862,-3.1100000000000003,0,,0.12295081967213117
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Linette M.,Fernandez L.A.,Fernandez L.A.,36,100,1573,714,1.72,2.1,6-1 2-6 3-6,0,2020,64,859,0.3800000000000001,0,,-0.3897435897435898
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Hercog P.,Parry D.,Hercog P.,47,304,1310,186,1.12,6.0,6-4 6-2 ,1,2020,257,1124,4.88,0,,0.06493506493506496
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Kuzmova V.,Pliskova Kr.,Pliskova Kr.,90,69,775,960,2.75,1.44,1-6 2-6 ,0,2020,-21,-185,-1.31,-1,0.0,-0.007840342124019961
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Jacquemot E.,Zarazua R.,Zarazua R.,522,178,71,378,4.33,1.22,1-6 2-6 ,0,2020,-344,-307,-3.1100000000000003,0,,0.0
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Cornet A.,Paquet C.,Cornet A.,52,184,1230,359,1.1,7.0,6-3 6-2 ,1,2020,132,871,5.9,0,,0.1721649484536082
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Swiatek I.,Vondrousova M.,Swiatek I.,53,19,1200,2538,2.5,1.53,6-1 6-2 ,1,2020,-34,-1338,-0.97,0,,-0.09444444444444444
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Siniakova K.,Davis L.,Siniakova K.,62,68,1045,967,1.25,4.0,7-6 6-2 ,1,2020,6,78,2.75,0,,0.23215573179524152
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Svitolina E.,Gracheva V.,Svitolina E.,5,89,4740,778,1.12,6.0,7-6 6-4 ,1,2020,84,3962,4.88,0,,0.6588235294117647
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Dodin O.,Kvitova P.,Kvitova P.,118,11,614,3736,6.5,1.11,3-6 5-7 ,0,2020,-107,-3122,-5.39,0,,-0.35634167385677307
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Haas B.,Hsieh S.W.,Hsieh S.W.,143,63,470,1035,1.72,2.1,3-6 6-7 ,0,2020,-80,-565,0.3800000000000001,0,,-0.26715686274509803
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Bolsova A.,Paolini J.,Paolini J.,97,94,726,755,1.9,1.9,4-6 3-6 ,0,2020,-3,-29,0.0,0,,0.22499999999999998
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Errani S.,Puig M.,Errani S.,150,98,446,722,1.61,2.3,6-2 6-1 ,1,2020,-52,-276,0.6899999999999997,-4,0.0,0.089198606271777
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Zavatska K.,Bertens K.,Bertens K.,112,8,633,4335,5.5,1.14,6-2 2-6 0-6,0,2020,-104,-3702,-4.36,0,,-0.47460317460317464
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Pera B.,Bellis C.,Pera B.,61,171,1075,400,1.53,2.5,7-6 6-1 ,1,2020,110,675,0.97,0,,0.0
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Petkovic A.,Pironkova T.,Pironkova T.,95,157,750,430,2.37,1.57,3-6 3-6 ,0,2020,62,320,-0.8,1,1.0,0.20888355342136855
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Mchale C.,Muchova K.,Mchale C.,81,26,857,1982,4.5,1.2,6-2 6-4 ,1,2020,-55,-1125,-3.3,0,,-0.26267281105990786
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Kuznetsova S.,Pavlyuchenkova A.,Pavlyuchenkova A.,33,38,1631,1570,1.57,2.37,1-6 6-2 1-6,0,2020,5,61,0.8,3,1.0,0.11109345200254295
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Anisimova A.,Korpatsch T.,Anisimova A.,29,123,1905,601,1.14,5.5,6-2 6-0 ,1,2020,94,1304,4.36,0,,0.14035087719298245
French Open,2020-09-28,Outdoor,Clay,1st Round,3,Ahn K.,Williams S.,Williams S.,102,9,698,4080,9.0,1.07,6-7 0-6 ,0,2020,-93,-3382,-7.93,-1,0.0,-0.372
French Open,2020-09-29,Outdoor,Clay,1st Round,3,Kudermetova V.,Parmentier P.,Kudermetova V.,42,164,1388,418,1.36,3.2,6-2 6-3 ,1,2020,122,970,1.84,-1,0.0,0.1451990632318501
French Open,2020-09-29,Outdoor,Clay,1st Round,3,Pegula J.,Sabalenka A.,Sabalenka A.,60,12,1103,3615,2.75,1.44,3-6 1-6 ,0,2020,-48,-2512,-1.31,1,1.0,-0.10507246376811591
French Open,2020-09-29,Outdoor,Clay,1st Round,3,Kasatkina D.,Tan H.,Kasatkina D.,71,235,935,270,1.11,6.5,6-2 6-1 ,1,2020,164,665,5.39,0,,0.6140350877192983
French Open,2020-09-29,Outdoor,Clay,1st Round,3,Doi M.,Martic P.,Martic P.,80,17,863,2850,5.0,1.16,6-7 5-7 ,0,2020,-63,-1987,-3.84,1,1.0,-0.20373563218390806
French Open,2020-09-29,Outdoor,Clay,1st Round,3,Stephens S.,Diatchenko V.,Stephens S.,34,115,1573,619,1.14,5.5,6-2 6-2 ,1,2020,81,954,4.36,0,,0.3649337410805301
French Open,2020-09-29,Outdoor,Clay,1st Round,3,Riske A.,Goerges J.,Goerges J.,23,41,2256,1423,1.57,2.37,3-6 7-6 1-6,0,2020,18,833,0.8,0,1.0,-0.24547691416992323
French Open,2020-09-29,Outdoor,Clay,1st Round,3,Badosa P.,Kozlova K.,Badosa P.,87,99,798,718,1.57,2.37,6-2 4-6 6-3,1,2020,12,80,0.8,0,,0.20512820512820507
French Open,2020-09-29,Outdoor,Clay,1st Round,3,Watson H.,Ferro F.,Ferro F.,56,49,1130,1267,4.5,1.2,6-7 4-6 ,0,2020,-7,-137,-3.3,1,1.0,-0.16249999999999998
French Open,2020-09-29,Outdoor,Clay,1st Round,3,Jabeur O.,Diyas Z.,Jabeur O.,35,76,1573,918,1.28,3.75,4-6 6-3 6-1,1,2020,41,655,2.4699999999999998,-1,0.0,0.017027863777089758
French Open,2020-09-29,Outdoor,Clay,1st Round,3,Van Uytvanck A.,Peterson R.,Van Uytvanck A.,65,50,1035,1255,1.72,2.1,2-6 6-3 6-1,1,2020,-15,-220,0.3800000000000001,0,,0.059943977591036424
French Open,2020-09-29,Outdoor,Clay,1st Round,3,Bara I.,Vekic D.,Bara I.,142,30,479,1880,3.0,1.4,6-3 6-4 ,1,2020,-112,-1401,-1.6,0,,-0.23434704830053665
French Open,2020-09-29,Outdoor,Clay,1st Round,3,Mladenovic K.,Siegemund L.,Siegemund L.,44,66,1335,971,2.2,1.66,5-7 3-6 ,0,2020,22,364,-0.5400000000000003,-2,0.0,-0.08865047995482778
French Open,2020-09-29,Outdoor,Clay,1st Round,3,Ostapenko J.,Brengle M.,Ostapenko J.,43,77,1360,906,1.28,3.75,6-2 6-1 ,1,2020,34,454,2.4699999999999998,1,0.0,0.2356756756756757
French Open,2020-09-29,Outdoor,Clay,1st Round,3,Sherif M.,Pliskova Ka.,Pliskova Ka.,172,4,400,5205,5.5,1.14,7-6 2-6 4-6,0,2020,-168,-4805,-4.36,0,,-0.6206896551724138
French Open,2020-09-29,Outdoor,Clay,1st Round,3,Babos T.,Bogdan A.,Bogdan A.,107,93,650,755,3.2,1.36,4-6 2-6 ,0,2020,-14,-105,-1.84,1,1.0,-0.007407407407407363
French Open,2020-09-29,Outdoor,Clay,1st Round,3,Kostyuk M.,Hibino N.,Hibino N.,119,84,605,838,1.22,4.33,4-6 0-6 ,0,2020,-35,-233,3.1100000000000003,0,,0.0
French Open,2020-09-29,Outdoor,Clay,1st Round,3,Niculescu M.,Collins D.,Collins D.,141,57,480,1115,1.9,1.9,6-2 2-6 1-6,0,2020,-84,-635,0.0,0,,-0.06750241080038571
French Open,2020-09-29,Outdoor,Clay,1st Round,3,Rybakina E.,Cirstea S.,Rybakina E.,18,83,2546,839,1.22,4.33,6-0 6-3 ,1,2020,65,1707,3.1100000000000003,1,1.0,0.19664429530201333
French Open,2020-09-29,Outdoor,Clay,1st Round,3,Samsonova L.,Kenin S.,Kenin S.,125,6,576,4700,3.5,1.3,4-6 6-3 3-6,0,2020,-119,-4124,-2.2,0,,0.16666666666666669
French Open,2020-09-29,Outdoor,Clay,1st Round,3,Tauson C.,Brady J.,Tauson C.,187,25,354,2165,3.0,1.4,6-4 3-6 9-7,1,2020,-162,-1811,-1.6,0,,-0.2
French Open,2020-09-30,Outdoor,Clay,2nd Round,3,Swiatek I.,Hsieh S.W.,Swiatek I.,53,63,1200,1035,1.16,5.0,6-1 6-4 ,1,2020,10,165,3.84,0,,0.2325174825174825
French Open,2020-09-30,Outdoor,Clay,2nd Round,3,Gauff C.,Trevisan M.,Trevisan M.,51,159,1234,429,1.3,3.5,6-4 2-6 5-7,0,2020,108,805,2.2,0,,0.6666666666666666
French Open,2020-09-30,Outdoor,Clay,2nd Round,3,Garcia C.,Sasnovich A.,Garcia C.,45,96,1325,738,1.57,2.37,7-6 6-2 ,1,2020,51,587,0.8,3,1.0,0.15633423180592992
French Open,2020-09-30,Outdoor,Clay,2nd Round,3,Begu I.,Halep S.,Halep S.,72,2,932,7255,8.0,1.08,3-6 4-6 ,0,2020,-70,-6323,-6.92,-4,0.0,-0.14956413449564132
French Open,2020-09-30,Outdoor,Clay,2nd Round,3,Mertens E.,Kanepi K.,Mertens E.,20,106,2490,656,1.22,4.33,6-4 7-5 ,1,2020,86,1834,3.1100000000000003,-1,0.0,0.09330778301886788
French Open,2020-09-30,Outdoor,Clay,2nd Round,3,Rakhimova K.,Sakkari M.,Sakkari M.,189,24,349,2240,7.0,1.1,6-7 2-6 ,0,2020,-165,-1891,-5.9,0,,-0.04347826086956519
French Open,2020-09-30,Outdoor,Clay,2nd Round,3,Pavlyuchenkova A.,Siniakova K.,Siniakova K.,38,62,1570,1045,1.66,2.2,3-6 4-6 ,0,2020,24,525,0.5400000000000003,3,1.0,0.011519716437749183
French Open,2020-09-30,Outdoor,Clay,2nd Round,3,Pera B.,Anisimova A.,Anisimova A.,61,29,1075,1905,2.5,1.53,2-6 0-6 ,0,2020,-32,-830,-0.97,0,,-0.06882591093117407
French Open,2020-09-30,Outdoor,Clay,2nd Round,3,Krejcikova B.,Strycova B.,Krejcikova B.,117,37,618,1570,2.1,1.72,6-4 3-6 6-3,1,2020,-80,-952,-0.3800000000000001,0,,-0.09698275862068961
French Open,2020-09-30,Outdoor,Clay,2nd Round,3,Errani S.,Bertens K.,Bertens K.,150,8,446,4335,3.0,1.4,6-7 6-3 7-9,0,2020,-142,-3889,-1.6,2,1.0,-0.029392074978481952
French Open,2020-09-30,Outdoor,Clay,2nd Round,3,Schmiedlova A.,Azarenka V.,Schmiedlova A.,161,14,427,3122,8.0,1.08,6-2 6-2 ,1,2020,-147,-2695,-6.92,0,,-0.23145170234002443
French Open,2020-09-30,Outdoor,Clay,2nd Round,3,Sharma A.,Alexandrova E.,Alexandrova E.,134,31,529,1775,3.2,1.36,3-6 3-6 ,0,2020,-103,-1246,-1.84,0,,0.2551724137931034
French Open,2020-09-30,Outdoor,Clay,2nd Round,3,Podoroska N.,Putintseva Y.,Podoroska N.,131,27,545,1955,2.75,1.44,6-3 1-6 6-2,1,2020,-104,-1410,-1.31,0,,-0.20833333333333337
French Open,2020-09-30,Outdoor,Clay,2nd Round,3,Zarazua R.,Svitolina E.,Svitolina E.,178,5,378,4740,5.0,1.16,3-6 6-0 2-6,0,2020,-173,-4362,-3.84,0,,-0.16279069767441856
French Open,2020-09-30,Outdoor,Clay,2nd Round,3,Bouchard E.,Gavrilova D.,Bouchard E.,168,785,411,26,1.5,2.62,5-7 6-4 6-3,1,2020,617,385,1.12,0,,0.023417395779722128
French Open,2020-10-01,Outdoor,Clay,2nd Round,3,Juvan K.,Burel C.,Burel C.,103,415,693,109,1.25,4.0,6-7 2-6 ,0,2020,312,584,2.75,0,,-0.2666666666666666
French Open,2020-10-01,Outdoor,Clay,2nd Round,3,Ferro F.,Rybakina E.,Ferro F.,49,18,1267,2546,3.0,1.4,6-3 4-6 6-2,1,2020,-31,-1279,-1.6,-1,0.0,-0.1385281385281385
French Open,2020-10-01,Outdoor,Clay,2nd Round,3,Pliskova Kr.,Muguruza G.,Muguruza G.,69,15,960,3016,4.0,1.25,3-6 2-6 ,0,2020,-54,-2056,-2.75,0,,-0.23259762308998305
French Open,2020-10-01,Outdoor,Clay,2nd Round,3,Martic P.,Kudermetova V.,Martic P.,17,42,2850,1388,1.36,3.2,6-7 7-5 6-3,1,2020,25,1462,1.84,1,1.0,-0.05681818181818188
French Open,2020-10-01,Outdoor,Clay,2nd Round,3,Cornet A.,Zhang S.,Zhang S.,52,40,1230,1475,1.5,2.62,4-6 6-7 ,0,2020,-12,-245,1.12,2,1.0,0.1659082701336222
French Open,2020-10-01,Outdoor,Clay,2nd Round,3,Siegemund L.,Goerges J.,Siegemund L.,66,41,971,1423,1.57,2.37,1-6 6-1 6-3,1,2020,-25,-452,0.8,0,,0.047817047817047875
French Open,2020-10-01,Outdoor,Clay,2nd Round,3,Jabeur O.,Hibino N.,Jabeur O.,35,84,1573,838,1.5,2.62,7-6 6-4 ,1,2020,49,735,1.12,0,,0.0326797385620915
French Open,2020-10-01,Outdoor,Clay,2nd Round,3,Badosa P.,Stephens S.,Badosa P.,87,34,798,1573,2.3,1.61,6-4 4-6 6-2,1,2020,-53,-775,-0.6899999999999997,0,,0.10909090909090902
French Open,2020-10-01,Outdoor,Clay,2nd Round,3,Hercog P.,Fernandez L.A.,Fernandez L.A.,47,100,1310,714,1.53,2.5,4-6 6-3 1-6,0,2020,53,596,0.97,0,,-0.2655913978494624
French Open,2020-10-01,Outdoor,Clay,2nd Round,3,Sabalenka A.,Kasatkina D.,Sabalenka A.,12,71,3615,935,1.72,2.1,7-6 6-0 ,1,2020,59,2680,0.3800000000000001,-1,0.0,-0.07902298850574718
French Open,2020-10-01,Outdoor,Clay,2nd Round,3,Bogdan A.,Kenin S.,Kenin S.,93,6,755,4700,2.75,1.44,6-3 3-6 2-6,0,2020,-87,-3945,-1.31,0,,0.007518796992481203
French Open,2020-10-01,Outdoor,Clay,2nd Round,3,Collins D.,Tauson C.,Collins D.,57,187,1115,354,2.3,1.61,6-2 6-3 ,1,2020,130,761,-0.6899999999999997,0,,-0.05555555555555558
French Open,2020-10-01,Outdoor,Clay,2nd Round,3,Paolini J.,Kvitova P.,Kvitova P.,94,11,755,3736,5.5,1.14,3-6 3-6 ,0,2020,-83,-2981,-4.36,0,,-0.2517198248905566
French Open,2020-10-01,Outdoor,Clay,2nd Round,3,Mchale C.,Tig P.M.,Tig P.M.,81,58,857,1105,2.75,1.44,4-6 3-6 ,0,2020,-23,-248,-1.31,0,,-0.04255319148936171
French Open,2020-10-01,Outdoor,Clay,2nd Round,3,Ostapenko J.,Pliskova Ka.,Ostapenko J.,43,4,1360,5205,2.3,1.61,6-4 6-2 ,1,2020,-39,-3845,-0.6899999999999997,-1,1.0,-0.056372549019607865
French Open,2020-10-02,Outdoor,Clay,3rd Round,3,Bertens K.,Siniakova K.,Bertens K.,8,62,4335,1045,2.62,1.5,6-2 6-2 ,1,2020,54,3290,-1.12,0,1.0,0.11968749999999995
French Open,2020-10-02,Outdoor,Clay,3rd Round,3,Sakkari M.,Trevisan M.,Trevisan M.,24,159,2240,429,1.33,3.4,6-1 6-7 3-6,0,2020,135,1811,2.07,0,,0.44208037825059104
French Open,2020-10-02,Outdoor,Clay,3rd Round,3,Krejcikova B.,Pironkova T.,Krejcikova B.,117,157,618,430,2.2,1.66,5-7 6-4 6-3,1,2020,40,188,-0.5400000000000003,0,,0.07664884135472372
French Open,2020-10-02,Outdoor,Clay,3rd Round,3,Schmiedlova A.,Podoroska N.,Podoroska N.,161,131,427,545,1.9,1.9,3-6 2-6 ,0,2020,-30,-118,0.0,0,,0.05555555555555558
French Open,2020-10-02,Outdoor,Clay,3rd Round,3,Halep S.,Anisimova A.,Halep S.,2,29,7255,1905,1.2,4.5,6-0 6-1 ,1,2020,27,5350,3.3,-1,0.0,0.04698795180722892
French Open,2020-10-02,Outdoor,Clay,3rd Round,3,Swiatek I.,Bouchard E.,Swiatek I.,53,168,1200,411,1.53,2.5,6-3 6-2 ,1,2020,115,789,0.97,0,,0.03431372549019607
French Open,2020-10-02,Outdoor,Clay,3rd Round,3,Alexandrova E.,Svitolina E.,Svitolina E.,31,5,1775,4740,3.5,1.3,4-6 5-7 ,0,2020,-26,-2965,-2.2,0,,-0.3
French Open,2020-10-02,Outdoor,Clay,3rd Round,3,Mertens E.,Garcia C.,Garcia C.,20,45,2490,1325,1.3,3.5,6-1 4-6 5-7,0,2020,25,1165,2.2,-1,0.0,0.09640013845621331
French Open,2020-10-03,Outdoor,Clay,3rd Round,3,Kvitova P.,Fernandez L.A.,Kvitova P.,11,100,3736,714,1.16,5.0,7-5 6-3 ,1,2020,89,3022,3.84,0,,-0.17972350230414746
French Open,2020-10-03,Outdoor,Clay,3rd Round,3,Ostapenko J.,Badosa P.,Badosa P.,43,87,1360,798,1.4,3.0,4-6 3-6 ,0,2020,44,562,1.6,0,,-0.15034965034965042
French Open,2020-10-03,Outdoor,Clay,3rd Round,3,Martic P.,Siegemund L.,Siegemund L.,17,66,2850,971,1.4,3.0,7-6 3-6 0-6,0,2020,49,1879,1.6,1,1.0,-0.0809273218603328
French Open,2020-10-03,Outdoor,Clay,3rd Round,3,Collins D.,Muguruza G.,Collins D.,57,15,1115,3016,4.5,1.2,7-5 2-6 6-4,1,2020,-42,-1901,-3.3,-1,0.0,-0.21462747778537256
French Open,2020-10-03,Outdoor,Clay,3rd Round,3,Bara I.,Kenin S.,Kenin S.,142,6,479,4700,3.0,1.4,2-6 0-6 ,0,2020,-136,-4221,-1.6,0,,-0.1642857142857143
French Open,2020-10-03,Outdoor,Clay,3rd Round,3,Jabeur O.,Sabalenka A.,Jabeur O.,35,12,1573,3615,2.62,1.5,7-6 2-6 6-3,1,2020,-23,-2042,-1.12,0,,-0.08631578947368429
French Open,2020-10-03,Outdoor,Clay,3rd Round,3,Burel C.,Zhang S.,Zhang S.,415,40,109,1475,2.62,1.5,6-7 5-7 ,0,2020,-375,-1366,-1.12,-1,0.0,0.3333333333333333
French Open,2020-10-03,Outdoor,Clay,3rd Round,3,Ferro F.,Tig P.M.,Ferro F.,49,58,1267,1105,1.4,3.0,7-6 4-6 6-0,1,2020,9,162,1.6,0,,0.06649616368286448
French Open,2020-10-04,Outdoor,Clay,4th Round,3,Halep S.,Swiatek I.,Swiatek I.,2,53,7255,1200,1.14,5.5,1-6 2-6 ,0,2020,51,6055,4.36,1,1.0,0.05619530170428377
French Open,2020-10-04,Outdoor,Clay,4th Round,3,Trevisan M.,Bertens K.,Trevisan M.,159,8,429,4335,3.75,1.28,6-4 6-4 ,1,2020,-151,-3906,-2.4699999999999998,-1,0.0,-0.4821705426356589
French Open,2020-10-04,Outdoor,Clay,4th Round,3,Krejcikova B.,Podoroska N.,Podoroska N.,117,131,618,545,2.75,1.44,6-2 2-6 3-6,0,2020,14,73,-1.31,0,,0.0
French Open,2020-10-04,Outdoor,Clay,4th Round,3,Svitolina E.,Garcia C.,Svitolina E.,5,45,4740,1325,1.57,2.37,6-1 6-3 ,1,2020,40,3415,0.8,-2,0.0,0.07786195286195285
French Open,2020-10-05,Outdoor,Clay,4th Round,3,Ferro F.,Kenin S.,Kenin S.,49,6,1267,4700,2.2,1.66,6-2 2-6 1-6,0,2020,-43,-3433,-0.5400000000000003,0,,0.12380952380952381
French Open,2020-10-05,Outdoor,Clay,4th Round,3,Zhang S.,Kvitova P.,Kvitova P.,40,11,1475,3736,3.75,1.28,2-6 4-6 ,0,2020,-29,-2261,-2.4699999999999998,0,0.0,-0.25534246575342473
French Open,2020-10-05,Outdoor,Clay,4th Round,3,Siegemund L.,Badosa P.,Siegemund L.,66,87,971,798,1.9,1.9,7-5 6-2 ,1,2020,21,173,0.0,0,,-0.125
French Open,2020-10-06,Outdoor,Clay,4th Round,3,Collins D.,Jabeur O.,Collins D.,57,35,1115,1573,2.2,1.66,6-4 4-6 6-4,1,2020,-22,-458,-0.5400000000000003,0,,0.0
French Open,2020-10-06,Outdoor,Clay,Quarterfinals,3,Svitolina E.,Podoroska N.,Podoroska N.,5,131,4740,545,1.28,3.75,2-6 4-6 ,0,2020,126,4195,2.4699999999999998,0,,0.12870275791624108
French Open,2020-10-06,Outdoor,Clay,Quarterfinals,3,Swiatek I.,Trevisan M.,Swiatek I.,53,159,1200,429,1.16,5.0,6-3 6-1 ,1,2020,106,771,3.84,0,,0.4415584415584416
French Open,2020-10-07,Outdoor,Clay,Quarterfinals,3,Siegemund L.,Kvitova P.,Kvitova P.,66,11,971,3736,3.75,1.28,3-6 3-6 ,0,2020,-55,-2765,-2.4699999999999998,-1,0.0,-0.05291005291005291
French Open,2020-10-07,Outdoor,Clay,Quarterfinals,3,Kenin S.,Collins D.,Kenin S.,6,57,4700,1115,1.57,2.37,6-4 4-6 6-0,1,2020,51,3585,0.8,-1,0.0,-0.023809523809523836
French Open,2020-10-08,Outdoor,Clay,Semifinals,3,Podoroska N.,Swiatek I.,Swiatek I.,131,53,545,1200,4.0,1.25,2-6 1-6 ,0,2020,-78,-655,-2.75,0,,-0.1499999999999999
French Open,2020-10-08,Outdoor,Clay,Semifinals,3,Kenin S.,Kvitova P.,Kenin S.,6,11,4700,3736,2.75,1.44,6-4 7-5 ,1,2020,5,964,-1.31,-2,0.0,-0.16330023964395757
French Open,2020-10-10,Outdoor,Clay,The Final,3,Kenin S.,Swiatek I.,Swiatek I.,6,53,4700,1200,2.62,1.5,4-6 1-6 ,0,2020,47,3500,-1.12,0,,-0.20833333333333337
Ostrava Open,2020-10-19,Indoor,Clay,1st Round,3,Kontaveit A.,Alexandrova E.,Kontaveit A.,22,33,2330,1775,1.61,2.2,4-6 6-2 7-6,1,2020,11,555,0.5900000000000001,0,,0.2192353643966547
Ostrava Open,2020-10-19,Indoor,Clay,1st Round,3,Linette M.,Sorribes Tormo S.,Sorribes Tormo S.,40,73,1573,945,1.57,2.25,1-6 3-6 ,0,2020,33,628,0.6799999999999999,-1,0.0,-0.03137254901960784
Ostrava Open,2020-10-19,Indoor,Clay,1st Round,3,Sakkari M.,Pliskova Kr.,Sakkari M.,23,68,2300,1020,1.5,2.5,6-3 6-3 ,1,2020,45,1280,1.0,0,0.0,0.09722222222222221
